# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
     862   255.5       -0.87235       -1.26765              0     0.00395299
     862   256.5      -0.882174       -1.27783              0     0.00395652
     862   257.5      -0.892094       -1.28791              0     0.00395811
     862   258.5      -0.901912       -1.29809              0     0.00396175
     862   259.5      -0.917309       -1.32269              0     0.00405383
     862   260.5      -0.927731       -1.33227              0     0.00404538
     862   261.5      -0.938091       -1.34191              0     0.00403818
     862   262.5      -0.948112       -1.35189              0     0.00403776
     862   263.5      -0.958056       -1.36194              0     0.00403889
     862   264.5      -0.967953       -1.37205              0     0.00404095
     862   265.5      -0.983422       -1.39658              0     0.00413157
     862   266.5      -0.993907       -1.40609              0     0.00412185
     862   267.5       -1.00425       -1.41575              0     0.00411494
     862   268.5        -1.0144        -1.4256              0     0.00411193
     862   269.5       -1.02433       -1.43567              0     0.00411346
     862   270.5       -1.03435       -1.44565              0     0.00411299
     862   271.5       -1.04987       -1.47013              0     0.00420252
     862   272.5       -1.06041       -1.47959              0      0.0041918
     862   273.5       -1.07088       -1.48912              0     0.00418244
     862   274.5       -1.08093       -1.49907              0     0.00418147
     862   275.5       -1.09105       -1.50895              0     0.00417905
     862   276.5       -1.10665       -1.53335              0     0.00426698
     862   277.5       -1.11718       -1.54282              0     0.00425641
     862   278.5       -1.12778       -1.55222              0     0.00424433
     862   279.5       -1.13796       -1.56204              0      0.0042407
     862   280.5       -1.14806       -1.57194              0     0.00423875
     862   281.5       -1.15811       -1.58189              0     0.00423784
     862   282.5       -1.17373       -1.60627              0     0.00432535
     862   283.5       -1.18436       -1.61564              0     0.00431277
     862   284.5       -1.19492       -1.62508              0     0.00430163
     862   285.5       -1.20513       -1.63487              0     0.00429737
     862   286.5       -1.21526       -1.64474              0     0.00429472
     862   287.5       -1.22534       -1.65466              0     0.00429311
     862   288.5       -1.24093       -1.67907              0     0.00438138
     862   289.5       -1.25168       -1.68832              0     0.00436649
     862   290.5       -1.26227       -1.69773              0     0.00435462
     862   291.5       -1.27252       -1.70748              0     0.00434959
     862   292.5       -1.28269       -1.71731              0     0.00434621
     862   293.5       -1.29281       -1.72719              0     0.00434383
     862   294.5       -1.30289       -1.73711              0     0.00434212
     862   295.5       -1.31296       -1.74704              0     0.00434087
     862   296.5         -1.323         -1.757              0     0.00433999
     862   297.5       -1.33303       -1.76697              0     0.00433934
     862   298.5       -1.34297       -1.77703              0      0.0043405
     862   299.5       -1.35307       -1.78693              0     0.00433864
     862   300.5       -1.36308       -1.79692              0     0.00433849
     862   301.5       -1.37308       -1.80692              0     0.00433844
     862   302.5       -1.38308       -1.81692              0     0.00433848
     862   303.5       -1.39307       -1.82693              0     0.00433857
     862   304.5       -1.40306       -1.83694              0      0.0043387
     862   305.5       -1.41306       -1.84694              0     0.00433888
     862   306.5       -1.41742       -1.84258              0     0.00425163
     862   307.5       -1.42676       -1.85324              0     0.00426474
     862   308.5       -1.43617       -1.86383              0     0.00427666
     862   309.5       -1.44582       -1.87418              0     0.00428368
     862   310.5        -1.4557        -1.8843              0     0.00428597
     862   311.5       -1.46555       -1.89445              0     0.00428902
     862   312.5       -1.46979       -1.89021              0     0.00420416
     862   313.5       -1.47904       -1.90096              0     0.00421918
     862   314.5       -1.48837       -1.91163              0      0.0042327
     862   315.5       -1.49803       -1.92197              0     0.00423945
     862   316.5       -1.50777       -1.93223              0     0.00424456
     862   317.5       -1.51193       -1.92807              0     0.00416135
     862   318.5       -1.52112       -1.93888              0     0.00417768
     862   319.5       -1.53039       -1.94961              0     0.00419228
     862   320.5       -1.53436       -1.94564              0     0.00411272
     862   321.5       -1.54342       -1.95658              0     0.00413157
     862   322.5        -1.5526        -1.9674              0     0.00414809
     862   323.5        -1.5565        -1.9635              0     0.00407008
     862   324.5       -1.56549       -1.97451              0     0.00409022
     862   325.5       -1.57453       -1.98547              0     0.00410948
     862   326.5       -1.57846       -1.98154              0     0.00403076
     862   327.5       -1.58741       -1.99259              0     0.00405176
     862   328.5        -1.5965        -2.0035              0     0.00407009
     862   329.5       -1.60031       -1.99969              0     0.00399376
     862   330.5       -1.60915       -2.01085              0     0.00401705
     862   331.5       -1.61264       -2.00736              0     0.00394712
     862   332.5       -1.61578       -2.00422              0      0.0038843
     862   333.5        -1.6241        -2.0159              0     0.00391805
     862   334.5       -1.62723       -2.01277              0     0.00385545
     862   335.5       -1.63016       -2.00984              0      0.0037968
     862   336.5       -1.63266       -2.00734              0     0.00374673
     862   337.5       -1.63501       -2.00499              0      0.0036998
     862   338.5       -1.63716       -2.00284              0     0.00365688
     862   339.5        -1.6393        -2.0007              0       0.003614
     862   340.5       -1.64146       -1.99854              0     0.00357086
     862   341.5       -1.63781       -1.98219              0      0.0034437
     862   342.5       -1.63912       -1.98088              0     0.00341761
     862   343.5       -1.64044       -1.97956              0     0.00339119
     862   344.5       -1.63639       -1.96361              0     0.00327217
     862   345.5       -1.63738       -1.96262              0     0.00325245
     862   346.5       -1.63278       -1.94722              0     0.00314438
     862   347.5       -1.63351       -1.94649              0     0.00312986
     862   348.5        -1.6287        -1.9313              0     0.00302593
     862   349.5        -1.6236        -1.9164              0     0.00292798
     862   350.5       -1.62356       -1.91644              0     0.00292872
     862   351.5       -1.61848       -1.90152              0      0.0028304
     862   352.5       -1.61308       -1.88692              0     0.00273846
     862   353.5       -1.60721       -1.87279              0     0.00265571
     862   354.5       -1.60117       -1.85883              0     0.00257668
     862   355.5       -1.59497       -1.84503              0     0.00250051
     862   356.5       -1.58867       -1.83133              0     0.00242667
     862   357.5       -1.58226       -1.81774              0     0.00235482
     862   358.5       -1.57567       -1.80433              0     0.00228651
     862   359.5       -1.56353       -1.77647              0     0.00212948
     862   360.5       -1.55623       -1.76377              0     0.00207543
     862   361.5       -1.54893       -1.75107              0     0.00202139
     862   362.5       -1.53623       -1.72377              0     0.00187542
     862   363.5       -1.52847       -1.71153              0     0.00183065
     862   364.5       -1.51527       -1.68473              0     0.00169455
     862   365.5       -1.50164       -1.65836              0     0.00156727
     862   366.5       -1.49304       -1.64696              0     0.00153928
     862   367.5       -1.47935       -1.62065              0     0.00141307
     862   368.5       -1.46531       -1.59469              0     0.00129389
     862   369.5       -1.45078       -1.56922              0     0.00118443
     862   370.5       -1.43595       -1.54405              0     0.00108104
     862   371.5       -1.42672       -1.53328              0     0.00106569
     862   372.5       -1.41232       -1.50768              0    0.000953564
     862   373.5       -1.39216       -1.46784              0    0.000756834
     862   374.5        -1.3764        -1.4436              0    0.000671945
     862   375.5       -1.36072       -1.41928              0    0.000585514
     862   376.5       -1.35082       -1.40918              0    0.000583577
     862   377.5       -1.33585       -1.38415              0    0.000482922
     862   378.5       -1.32077       -1.35923              0    0.000384685
     862   379.5       -1.30529       -1.33471              0    0.000294212
     862   380.5       -1.28968       -1.31032              0    0.000206461
     862   381.5       -1.27386       -1.28614              0    0.000122713
     862   382.5       -1.25815       -1.26185              0     3.7012e-05
     862   383.5       -1.24226       -1.23774              0    4.52555e-05
     862   384.5       -1.23189       -1.22811              0     3.7882e-05
     862   385.5       -1.21661       -1.20339              0    0.000132267
     862   386.5       -1.20111       -1.17889              0    0.000222179
     862   387.5       -1.18513       -1.15487              0    0.000302544
     862   388.5       -1.17489       -1.14511              0    0.000297731
     862   389.5       -1.15942       -1.12058              0    0.000388412
     862   390.5       -1.14381       -1.09619              0    0.000476152
     862   391.5       -1.13349       -1.08651              0    0.000469772
     862   392.5         -1.118         -1.062              0    0.000559912
     862   393.5       -1.10233       -1.03767              0    0.000646694
     862   394.5       -1.09187       -1.02813              0    0.000637301
     862   395.5        -1.0763        -1.0037              0     0.00072608
     862   396.5       -1.06636       -0.99364              0    0.000727191
     862   397.5       -1.05077      -0.969226              0    0.000815486
     862   398.5       -1.03915      -0.954847              0    0.000843053
     862   399.5       -1.02632      -0.937679              0    0.000886427
     862   400.5       -1.01361      -0.920391              0    0.000932189
     862   401.5       -1.00142      -0.904581              0    0.000968384
     862   402.5      -0.988614      -0.887386              0     0.00101228
     862   403.5      -0.976552      -0.871448              0     0.00105104
     862   404.5      -0.964412      -0.855588              0     0.00108823
     862   405.5      -0.952308      -0.839692              0     0.00112616
     862   406.5      -0.940114      -0.823886              0     0.00116228
     862   407.5      -0.928114      -0.807886              0     0.00120228
     862   408.5      -0.916484      -0.793516              0     0.00122969
     862   409.5      -0.904442      -0.777558              0     0.00126885
     862   410.5       -0.89305       -0.76295              0       0.001301
     862   411.5      -0.881586      -0.748414              0     0.00133171
     862   412.5      -0.870161      -0.733839              0     0.00136322
     862   413.5      -0.858747      -0.719253              0     0.00139493
     862   414.5      -0.847907      -0.706093              0     0.00141814
     862   415.5      -0.836464      -0.691536              0     0.00144928
     862   416.5      -0.825778      -0.678222              0     0.00147556
     862   417.5      -0.815023      -0.664977              0     0.00150045
     862   418.5      -0.804312      -0.651688              0     0.00152624
     862   419.5      -0.793617      -0.638383              0     0.00155233
     862   420.5      -0.783501      -0.626499              0     0.00157002
     862   421.5      -0.772883      -0.613117              0     0.00159766
     862   422.5       -0.76226       -0.59974              0     0.00162519
     862   423.5      -0.752076      -0.587924              0     0.00164152
     862   424.5      -0.742145      -0.575855              0     0.00166291
     862   425.5      -0.732167      -0.563833              0     0.00168334
     862   426.5      -0.722208      -0.551792              0     0.00170416
     862   427.5      -0.712261      -0.539739              0     0.00172521
     862   428.5      -0.702221      -0.527779              0     0.00174441
     862   429.5      -0.692957      -0.517043              0     0.00175914
     862   430.5      -0.683089      -0.504911              0     0.00178177
     862   431.5      -0.673787      -0.494213              0     0.00179574
     862   432.5      -0.664517      -0.483483              0     0.00181034
     862   433.5      -0.655298      -0.472702              0     0.00182595
     862   434.5      -0.646097      -0.461903              0     0.00184194
     862   435.5       -0.63691       -0.45109              0     0.00185819
     862   436.5      -0.627731      -0.440269              0     0.00187462
     862   437.5      -0.619132      -0.430868              0     0.00188263
     862   438.5      -0.610029      -0.419971              0     0.00190058
     862   439.5      -0.601496      -0.410504              0     0.00190992
     862   440.5      -0.592996      -0.401004              0     0.00191992
     862   441.5      -0.584549      -0.391451              0     0.00193098
     862   442.5      -0.576123      -0.381877              0     0.00194246
     862   443.5      -0.567712      -0.372288              0     0.00195425
     862   444.5      -0.559313      -0.362687              0     0.00196626
     862   445.5      -0.551496      -0.354504              0     0.00196991
     862   446.5      -0.543176      -0.344824              0     0.00198352
     862   447.5      -0.535429      -0.336571              0     0.00198858
     862   448.5      -0.527717      -0.328283              0     0.00199434
     862   449.5       -0.52006       -0.31994              0     0.00200121
     862   450.5      -0.512427      -0.311573              0     0.00200854
     862   451.5       -0.50481       -0.30319              0     0.00201621
     862   452.5      -0.497207      -0.294793              0     0.00202415
     862   453.5      -0.489615      -0.286385              0     0.00203229
     862   454.5      -0.482604      -0.279396              0     0.00203209
     862   455.5      -0.475092      -0.270908              0     0.00204183
     862   456.5      -0.468154      -0.263846              0     0.00204307
     862   457.5      -0.461251      -0.256749              0     0.00204503
     862   458.5        -0.4543        -0.2497              0     0.00204599
     862   459.5      -0.447584      -0.242416              0     0.00205167
     862   460.5      -0.440675      -0.235325              0     0.00205349
     862   461.5      -0.433885      -0.228115              0     0.00205771
     862   462.5      -0.427789      -0.222211              0     0.00205579
     862   463.5      -0.421087      -0.214913              0     0.00206174
     862   464.5      -0.414962      -0.209038              0     0.00205925
     862   465.5      -0.408876      -0.203124              0     0.00205752
     862   466.5      -0.402273      -0.195727              0     0.00206547
     862   467.5      -0.398977      -0.197023              0     0.00201955
     862   468.5      -0.396822      -0.199178              0     0.00197645
     862   469.5      -0.394975      -0.201025              0     0.00193951
